node,theta,conviction,adopted,adopted_at,exposures,is_seed
126,0.7731442419891792,0.0,False,,0,False
127,0.16257312382974157,0.0,False,,0,False
128,0.7546982033051066,0.0,False,,0,False
129,0.35270346853037954,0.0,False,,0,False
130,0.263119873655063,0.0,False,,0,False
131,0.2440451931236148,0.0,False,,0,False
132,0.8250661133999816,0.0,False,,0,False
133,0.3398921136945795,0.0,False,,0,False
134,0.2702067424689264,0.0,False,,0,False
135,0.663296971103762,0.0,False,,0,False
136,0.19478505769782173,0.0,False,,0,False
137,0.7352539483814596,0.0,False,,0,False
138,0.769636532265622,0.0,False,,0,False
139,0.16302851306068322,0.0,False,,0,False
140,0.14202806430010514,0.0,False,,0,False
141,0.13226160789815056,0.0,False,,0,False
142,0.12991332768235606,0.0,False,,0,False
143,0.11853576195035848,0.0,False,,0,False
144,0.0,0.0,False,,0,False
145,1.0,0.0,False,,0,False
146,0.9038873258408798,0.0,False,,0,False
147,0.42810966879113765,0.0,False,,0,False
148,0.7808785190023658,0.0,False,,0,False
149,0.7172673972583514,0.0,False,,0,False
150,0.7229690686731799,0.0,False,,0,False
151,0.9415598896288075,0.0,False,,0,False
152,0.8434190650582737,0.0,False,,0,False
153,0.8174632171442239,0.0,False,,0,False
154,0.6087986598677286,0.0,False,,0,False
155,0.17188663930336365,0.0,False,,0,False
156,0.3843497859073546,0.0,False,,0,False
157,0.38178049317701485,0.0,False,,0,False
158,0.6089561447052227,0.0,False,,0,False
159,0.08082384341862145,0.0,False,,0,False
160,0.8298874634868277,0.0,False,,0,False
161,0.6682499118694375,0.0,False,,0,False
162,0.5941293877376798,0.0,False,,0,False
163,0.661113335727976,0.0,False,,0,False
164,0.8582978450374255,0.0,False,,0,False
165,0.7414228707449559,0.0,False,,0,False
166,0.34366928983016315,0.0,False,,0,False
167,0.7781384104773673,0.0,False,,0,False
168,0.745829137752006,0.0,False,,0,False
169,0.7533926628125488,0.0,False,,0,False
170,0.17928026594538699,0.0,False,,0,False
171,0.7497112955646225,0.0,False,,0,False
172,0.7582624744504223,0.0,False,,0,False
173,0.7182690218340095,0.0,False,,0,False
174,0.07281095419065547,0.0,False,,0,False
175,0.52697005773976,0.0,False,,0,False
176,0.6019011450419753,0.0,False,,0,False
177,0.15193632257218376,0.0,False,,0,False
178,0.892652855029423,0.0,False,,0,False
179,0.23796950237196435,0.0,False,,0,False
180,0.25521070054061357,0.0,False,,0,False
181,0.33473719552124553,0.0,False,,0,False
182,0.24731982477033745,0.0,False,,0,False
183,0.2520145365630161,0.0,False,,0,False
184,0.6485426385603568,0.0,False,,0,False
185,0.7970046457924598,0.0,False,,0,False
186,0.2683801532501975,0.0,False,,0,False
187,0.19484310967046287,0.0,False,,0,False
188,0.11607240530481924,0.0,False,,0,False
189,0.7502483582695583,0.0,False,,0,False
190,0.9032004334249273,0.0,False,,0,False
191,0.3684618444890959,0.0,False,,0,False
192,0.8704466967892772,0.0,False,,0,False
193,0.14586699738488146,0.0,False,,0,False
194,0.7248473974353452,0.0,False,,0,False
195,0.8441438174507065,0.0,False,,0,False
196,0.24842515525552397,0.0,False,,0,False
197,0.16003226031656537,0.0,False,,0,False
198,0.7876317542270471,0.0,False,,0,False
199,0.34818692630250603,0.0,False,,0,False
200,0.29988751653629453,0.0,False,,0,False
201,0.7659650024166363,0.0,False,,0,False
202,0.6330893918662315,0.0,False,,0,False
203,0.7297347258293762,0.0,False,,0,False
204,0.19926558501014077,0.0,False,,0,False
205,0.0967401042355753,0.0,False,,0,False
206,0.7270665502824024,0.0,False,,0,False
207,0.23638555618556092,0.0,False,,0,False
208,0.5068286364405192,0.0,False,,0,False
209,0.7000537378768932,0.0,False,,0,False
210,0.8288564984994568,0.0,False,,0,False
211,0.26682955137139575,0.0,False,,0,False
212,0.7031606376456976,0.0,False,,0,False
213,0.6874866433023127,0.0,False,,0,False
214,0.8480651208898333,0.0,False,,0,False
215,0.24934546060192259,0.0,False,,0,False
216,0.6489159857595599,0.0,False,,0,False
217,0.19319745693152207,0.0,False,,0,False
218,0.3062571323101953,0.0,False,,0,False
219,0.6943570995140789,0.0,False,,0,False
220,0.7619888431408616,0.0,False,,0,False
221,0.743534498560878,0.0,False,,0,False
222,0.6774321862148469,0.0,False,,0,False
223,0.26862423643825617,0.0,False,,0,False
224,0.4561445024582521,0.0,False,,0,False
225,0.6713440707728766,0.0,False,,0,False
226,0.3358923328116267,0.0,False,,0,False
227,0.7104915260736241,0.0,False,,0,False
228,0.6836497107412719,0.0,False,,0,False
229,0.7395946680209099,0.0,False,,0,False
230,0.358619240507988,0.0,False,,0,False
231,0.8328715771135904,0.0,False,,0,False
232,0.13197972431917554,0.0,False,,0,False
233,0.36604630854731046,0.0,False,,0,False
234,0.18368210102505603,0.0,False,,0,False
235,0.34075071124810624,0.0,False,,0,False
236,0.7061621308835052,0.0,False,,0,False
237,0.7200011738617046,0.0,False,,0,False
238,0.23106222348753158,0.0,False,,0,False
239,0.6694111210767207,0.0,False,,0,False
240,0.34624914399464973,0.0,False,,0,False
241,0.8088716060478272,0.0,False,,0,False
242,0.1859803386502612,0.0,False,,0,False
243,0.33180811747961514,0.0,False,,0,False
244,0.7803431483128741,0.0,False,,0,False
245,0.7719791441181377,0.0,False,,0,False
246,0.24227724878030593,0.0,False,,0,False
247,0.23108101104379813,0.0,False,,0,False
248,0.5732994040355386,0.0,False,,0,False
249,0.7809536618883756,0.0,False,,0,False
250,0.7873219308044683,0.0,False,,0,False
251,0.6698643641937165,0.0,False,,0,False
252,0.23286973987222903,0.0,False,,0,False
253,0.5575120858421936,0.0,False,,0,False
254,0.8233587700474285,0.0,False,,0,False
255,0.5966199822622379,0.0,False,,0,False
256,0.7107791323379826,0.0,False,,0,False
257,0.820570686426997,0.0,False,,0,False
258,0.17891550154628572,0.0,False,,0,False
259,0.14954012009828122,0.0,False,,0,False
260,0.7427451945819135,0.0,False,,0,False
261,0.19331828852376048,0.0,False,,0,False
262,0.6924200431209714,0.0,False,,0,False
263,0.7844198222344506,0.0,False,,0,False
264,0.6620553143551821,0.0,False,,0,False
265,0.7563007322172987,0.0,False,,0,False
266,0.2599669587488577,0.0,False,,0,False
267,0.25329920585021537,0.0,False,,0,False
268,0.23941338579489613,0.0,False,,0,False
269,0.879059234269891,0.0,False,,0,False
270,0.1538532985115575,0.0,False,,0,False
271,0.7483414892025105,0.0,False,,0,False
272,0.28822570855496865,0.0,False,,0,False
273,0.3206590536450771,0.0,False,,0,False
274,0.7681111337533354,0.0,False,,0,False
275,0.15614792709689274,0.0,False,,0,False
276,0.29794180534316084,0.0,False,,0,False
277,0.867669092707436,0.0,False,,0,False
278,0.5680286516056622,0.0,False,,0,False
279,0.8108280947532779,0.0,False,,0,False
280,0.7848830521252053,0.0,False,,0,False
281,0.5513833376213713,0.0,False,,0,False
282,0.5383976339375164,0.0,False,,0,False
